,BEV Ladezustand [kWh],BEV Entladen [kW],BEV Laden [kW],BEV Fahrverbrauch [kW],BEV V2G Entladung (vor Wandlung) [kW]
2022-01-13 08:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 09:00:00,15.4,0.0,1.2222222,0.0,0.0
2022-01-13 09:15:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-13 09:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 09:45:00,15.4,0.0,3.6666667,0.0,0.0
2022-01-13 10:00:00,16.316667,1.2222222,0.0,0.0,12.222222
2022-01-13 10:15:00,16.011111,1.2222222,0.0,0.0,12.222222
2022-01-13 10:30:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-13 10:45:00,15.4,0.0,8.1080825,0.0,0.0
2022-01-13 11:00:00,17.427021,0.0,2.8219154,0.0,0.0
2022-01-13 11:15:00,18.132499,0.0,2.9468592,0.0,0.0
2022-01-13 11:30:00,18.869214,1.2222222,0.0,0.0,12.222222
2022-01-13 11:45:00,18.563659,1.2222222,0.0,0.0,12.222222
2022-01-13 12:00:00,18.258103,1.2222222,0.0,0.0,12.222222
2022-01-13 12:15:00,17.952548,0.0,11.0,0.0,0.0
2022-01-13 12:30:00,20.702548,0.0,3.8046027,0.0,0.0
2022-01-13 12:45:00,21.653698,1.2222222,0.0,0.0,12.222222
2022-01-13 13:00:00,21.348143,1.2222222,0.0,0.0,12.222222
2022-01-13 13:15:00,21.042587,0.0,8.3863259,0.0,0.0
2022-01-13 13:30:00,23.139169,0.0,2.4192003,0.0,0.0
2022-01-13 13:45:00,23.743969,0.0,2.6134629,0.0,0.0
2022-01-13 14:00:00,24.397334,1.2222222,0.0,0.0,12.222222
2022-01-13 14:15:00,24.091779,0.0,2.1168248,0.0,0.0
2022-01-13 14:30:00,24.620985,1.2222222,0.0,0.0,12.222222
2022-01-13 14:45:00,24.31543,1.2222222,0.0,0.0,12.222222
2022-01-13 15:00:00,24.009874,1.2222222,0.0,0.0,12.222222
2022-01-13 15:15:00,23.704318,1.2222222,0.0,0.0,12.222222
2022-01-13 15:30:00,23.398763,0.0,5.0698558,0.0,0.0
2022-01-13 15:45:00,24.666227,1.2222222,0.0,0.0,12.222222
2022-01-13 16:00:00,24.360671,1.2222222,0.0,0.0,12.222222
2022-01-13 16:15:00,24.055116,1.3074499,0.0,0.0,12.222222
2022-01-13 16:30:00,23.728253,1.4082889,0.0,0.0,12.222222
2022-01-13 16:45:00,23.376181,1.6560222,0.0,0.0,12.222222
2022-01-13 17:00:00,22.962176,0.0,0.0,0.0,0.0
2022-01-13 17:15:00,22.962176,0.0,0.0,0.0,0.0
2022-01-13 17:30:00,22.962176,2.0320222,0.0,0.0,12.222222
2022-01-13 17:45:00,22.45417,2.0067556,0.0,0.0,12.222222
2022-01-13 18:00:00,21.952481,2.5478222,0.0,0.0,12.222222
2022-01-13 18:15:00,21.315526,2.1765556,0.0,0.0,12.222222
2022-01-13 18:30:00,20.771387,2.2854222,0.0,0.0,12.222222
2022-01-13 18:45:00,20.200031,2.2732889,0.0,0.0,12.222222
2022-01-13 19:00:00,19.631709,1.9984889,0.0,0.0,12.222222
2022-01-13 19:15:00,19.132087,2.1609556,0.0,0.0,12.222222
2022-01-13 19:30:00,18.591848,0.0,0.0,0.0,0.0
2022-01-13 19:45:00,18.591848,1.9940889,0.0,0.0,12.222222
2022-01-13 20:00:00,18.093326,0.0,0.0,0.0,0.0
2022-01-13 20:15:00,18.093326,0.0,0.0,0.0,0.0
2022-01-13 20:30:00,18.093326,0.0,0.0,0.0,0.0
2022-01-13 20:45:00,18.093326,0.0,0.0,0.0,0.0
2022-01-13 21:00:00,18.093326,0.0,0.0,0.0,0.0
2022-01-13 21:15:00,18.093326,0.0,0.0,0.0,0.0
2022-01-13 21:30:00,18.093326,0.0,0.0,0.0,0.0
2022-01-13 21:45:00,18.093326,0.0,0.0,0.0,0.0
2022-01-13 22:00:00,18.093326,2.1080222,0.0,0.0,12.222222
2022-01-13 22:15:00,17.56632,0.0,0.0,0.0,0.0
2022-01-13 22:30:00,17.56632,1.9905556,0.0,0.0,12.222222
2022-01-13 22:45:00,17.068681,0.0,0.0,0.0,0.0
2022-01-13 23:00:00,17.068681,0.0,0.0,0.0,0.0
2022-01-13 23:15:00,17.068681,0.0,0.0,0.0,0.0
2022-01-13 23:30:00,17.068681,0.0,0.0,0.0,0.0
2022-01-13 23:45:00,17.068681,0.0,0.0,0.0,0.0
2022-01-14 00:00:00,17.068681,0.0,0.0,0.0,0.0
2022-01-14 00:15:00,17.068681,0.0,0.0,0.0,0.0
2022-01-14 00:30:00,17.068681,0.0,0.0,0.0,0.0
2022-01-14 00:45:00,17.068681,0.0,0.0,0.0,0.0
2022-01-14 01:00:00,17.068681,0.0,0.0,0.0,0.0
2022-01-14 01:15:00,17.068681,1.6216889,0.0,0.0,12.222222
2022-01-14 01:30:00,16.663259,1.6024889,0.0,0.0,12.222222
2022-01-14 01:45:00,16.262637,0.0,0.0,0.0,0.0
2022-01-14 02:00:00,16.262637,0.0,0.0,0.0,0.0
2022-01-14 02:15:00,16.262637,0.0,0.0,0.0,0.0
2022-01-14 02:30:00,16.262637,1.6446889,0.0,0.0,12.222222
2022-01-14 02:45:00,15.851464,0.0,0.0,0.0,0.0
2022-01-14 03:00:00,15.851464,1.6440222,0.0,0.0,12.222222
2022-01-14 03:15:00,15.440459,0.0,0.0,0.0,0.0
2022-01-14 03:30:00,15.440459,0.0,0.0,0.0,0.0
2022-01-14 03:45:00,15.440459,0.0,0.0,0.0,0.0
2022-01-14 04:00:00,15.440459,0.0,1.0603869,0.0,0.0
2022-01-14 04:15:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-14 04:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-14 04:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-14 05:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-14 05:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-14 05:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-14 05:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-14 06:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-14 06:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-14 06:30:00,15.4,0.0,1.9198889,0.0,0.0
2022-01-14 06:45:00,15.879972,1.9198889,0.0,0.0,12.222222
2022-01-14 07:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-14 07:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-14 07:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-14 07:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-14 08:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-14 08:15:00,15.4,0.0,1.2222222,0.0,0.0
2022-01-14 08:30:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-14 08:45:00,15.4,0.0,2.8576415,0.0,0.0
2022-01-14 09:00:00,16.11441,0.0,11.0,0.0,0.0
2022-01-14 09:15:00,18.86441,3.1469911,0.0,3.1469910927373834,0.0
2022-01-14 09:30:00,18.077663,0.0,0.0,0.0,0.0
2022-01-14 09:45:00,18.077663,0.0,0.0,0.0,0.0
2022-01-14 10:00:00,18.077663,0.0,0.0,0.0,0.0
2022-01-14 10:15:00,18.077663,0.0,0.0,0.0,0.0
2022-01-14 10:30:00,18.077663,1.354092,0.0,1.3540920491600237,0.0
2022-01-14 10:45:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 11:00:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 11:15:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 11:30:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 11:45:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 12:00:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 12:15:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 12:30:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 12:45:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 13:00:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 13:15:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 13:30:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 13:45:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 14:00:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 14:15:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 14:30:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 14:45:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 15:00:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 15:15:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 15:30:00,17.73914,0.0,0.0,0.0,0.0
2022-01-14 15:45:00,17.73914,1.5644384,0.0,1.5644384031100855,0.0
2022-01-14 16:00:00,17.34803,1.5644384,0.0,1.5644384031100855,0.0
2022-01-14 16:15:00,16.95692,1.5644384,0.0,1.5644384031100855,0.0
2022-01-14 16:30:00,16.565811,0.0,0.0,0.0,0.0
2022-01-14 16:45:00,16.565811,0.0,0.0,0.0,0.0
2022-01-14 17:00:00,16.565811,0.0,0.0,0.0,0.0
2022-01-14 17:15:00,16.565811,0.0,0.0,0.0,0.0
2022-01-14 17:30:00,16.565811,0.0,0.0,0.0,0.0
2022-01-14 17:45:00,16.565811,0.0,0.0,0.0,0.0
2022-01-14 18:00:00,16.565811,0.0,0.0,0.0,0.0
2022-01-14 18:15:00,16.565811,0.0,0.0,0.0,0.0
2022-01-14 18:30:00,16.565811,0.0,0.0,0.0,0.0
2022-01-14 18:45:00,16.565811,2.9085994,0.0,2.9085993591086714,0.0
2022-01-14 19:00:00,15.838661,0.0,0.0,0.0,0.0
2022-01-14 19:15:00,15.838661,0.0,0.0,0.0,0.0
2022-01-14 19:30:00,15.838661,0.0,0.0,0.0,0.0
2022-01-14 19:45:00,15.838661,0.0,0.0,0.0,0.0
2022-01-14 20:00:00,15.838661,0.0,0.0,0.0,0.0
2022-01-14 20:15:00,15.838661,0.0,0.0,0.0,0.0
2022-01-14 20:30:00,15.838661,0.0,0.0,0.0,0.0
2022-01-14 20:45:00,15.838661,0.0,0.0,0.0,0.0
2022-01-14 21:00:00,15.838661,0.0,0.0,0.0,0.0
2022-01-14 21:15:00,15.838661,0.0,0.0,0.0,0.0
2022-01-14 21:30:00,15.838661,0.0,0.0,0.0,0.0
2022-01-14 21:45:00,15.838661,1.7546438,0.0,1.7546438046303547,0.0
2022-01-14 22:00:00,15.4,0.0,9.6744667,0.0,0.0
2022-01-14 22:15:00,17.818617,0.0,9.6417333,0.0,0.0
2022-01-14 22:30:00,20.22905,1.2222222,0.0,0.0,12.222222
2022-01-14 22:45:00,19.923494,1.2222222,0.0,0.0,12.222222
2022-01-14 23:00:00,19.617939,1.2222222,0.0,0.0,12.222222
2022-01-14 23:15:00,19.312383,1.2222222,0.0,0.0,12.222222
2022-01-14 23:30:00,19.006828,1.2222222,0.0,0.0,12.222222
2022-01-14 23:45:00,18.701272,0.0,0.15519546,0.0,0.0
2022-01-15 00:00:00,18.740071,1.5238222,0.0,0.0,12.222222
2022-01-15 00:15:00,18.359116,1.4211556,0.0,0.0,12.222222
2022-01-15 00:30:00,18.003827,1.3862889,0.0,0.0,12.222222
2022-01-15 00:45:00,17.657254,1.3938889,0.0,0.0,12.222222
2022-01-15 01:00:00,17.308782,0.0,0.0,0.0,0.0
2022-01-15 01:15:00,17.308782,1.3848222,0.0,0.0,12.222222
2022-01-15 01:30:00,16.962577,0.0,0.0,0.0,0.0
2022-01-15 01:45:00,16.962577,1.3773556,0.0,0.0,12.222222
2022-01-15 02:00:00,16.618238,1.4518222,0.0,0.0,12.222222
2022-01-15 02:15:00,16.255282,0.0,0.0,0.0,0.0
2022-01-15 02:30:00,16.255282,0.0,0.0,0.0,0.0
2022-01-15 02:45:00,16.255282,1.4454222,0.0,0.0,12.222222
2022-01-15 03:00:00,15.893927,0.0,0.0,0.0,0.0
2022-01-15 03:15:00,15.893927,1.4599556,0.0,0.0,12.222222
2022-01-15 03:30:00,15.528938,0.0,0.0,0.0,0.0
2022-01-15 03:45:00,15.528938,0.0,0.0,0.0,0.0
2022-01-15 04:00:00,15.528938,0.0,0.0,0.0,0.0
2022-01-15 04:15:00,15.528938,0.0,0.0,0.0,0.0
2022-01-15 04:30:00,15.528938,0.0,0.0,0.0,0.0
2022-01-15 04:45:00,15.528938,0.0,0.0,0.0,0.0
2022-01-15 05:00:00,15.528938,0.0,0.0,0.0,0.0
2022-01-15 05:15:00,15.528938,0.0,0.0,0.0,0.0
2022-01-15 05:30:00,15.528938,0.0,0.0,0.0,0.0
2022-01-15 05:45:00,15.528938,0.0,0.0,0.0,0.0
2022-01-15 06:00:00,15.528938,0.0,0.0,0.0,0.0
2022-01-15 06:15:00,15.528938,0.0,0.0,0.0,0.0
2022-01-15 06:30:00,15.528938,0.0,0.0,0.0,0.0
2022-01-15 06:45:00,15.528938,0.0,0.70647121,0.0,0.0
2022-01-15 07:00:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-15 07:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-15 07:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-15 07:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-15 08:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-15 08:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-15 08:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-15 08:45:00,15.4,0.0,2.4444444,0.0,0.0
2022-01-15 09:00:00,16.011111,1.2222222,0.0,0.0,12.222222
2022-01-15 09:15:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-15 09:30:00,15.4,0.0,2.2572113,0.0,0.0
2022-01-15 09:45:00,15.964303,0.0,1.7605629,0.0,0.0
2022-01-15 10:00:00,16.404444,0.94259976,0.0,0.9425997621836248,0.0
2022-01-15 10:15:00,16.168794,0.94259976,0.0,0.9425997621836248,0.0
2022-01-15 10:30:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 10:45:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 11:00:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 11:15:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 11:30:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 11:45:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 12:00:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 12:15:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 12:30:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 12:45:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 13:00:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 13:15:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 13:30:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 13:45:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 14:00:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 14:15:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 14:30:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 14:45:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 15:00:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 15:15:00,15.933144,0.0,0.0,0.0,0.0
2022-01-15 15:30:00,15.933144,1.0662873,0.0,1.0662873311508607,0.0
2022-01-15 15:45:00,15.666572,1.0662873,0.0,1.0662873311508607,0.0
2022-01-15 16:00:00,15.4,0.0,9.5285868,0.0,0.0
2022-01-15 16:15:00,17.782147,0.0,9.2164971,0.0,0.0
2022-01-15 16:30:00,20.086271,0.0,9.137,0.0,0.0
2022-01-15 16:45:00,22.370521,1.2222222,0.0,0.0,12.222222
2022-01-15 17:00:00,22.064965,1.2222222,0.0,0.0,12.222222
2022-01-15 17:15:00,21.75941,1.2222222,0.0,0.0,12.222222
2022-01-15 17:30:00,21.453854,1.2222222,0.0,0.0,12.222222
2022-01-15 17:45:00,21.148299,1.2222222,0.0,0.0,12.222222
2022-01-15 18:00:00,20.842743,0.0,0.59010017,0.0,0.0
2022-01-15 18:15:00,20.990268,1.7441556,0.0,0.0,12.222222
2022-01-15 18:30:00,20.554229,1.7502889,0.0,0.0,12.222222
2022-01-15 18:45:00,20.116657,1.9770889,0.0,0.0,12.222222
2022-01-15 19:00:00,19.622385,0.0,0.0,0.0,0.0
2022-01-15 19:15:00,19.622385,0.0,0.0,0.0,0.0
2022-01-15 19:30:00,19.622385,0.0,0.0,0.0,0.0
2022-01-15 19:45:00,19.622385,1.9930222,0.0,0.0,12.222222
2022-01-15 20:00:00,19.124129,0.0,0.0,0.0,0.0
2022-01-15 20:15:00,19.124129,1.9328889,0.0,0.0,12.222222
2022-01-15 20:30:00,18.640907,1.7938889,0.0,0.0,12.222222
2022-01-15 20:45:00,18.192435,0.0,0.0,0.0,0.0
2022-01-15 21:00:00,18.192435,0.0,0.0,0.0,0.0
2022-01-15 21:15:00,18.192435,1.6639556,0.0,0.0,12.222222
2022-01-15 21:30:00,17.776446,1.7286889,0.0,0.0,12.222222
2022-01-15 21:45:00,17.344274,0.0,0.0,0.0,0.0
2022-01-15 22:00:00,17.344274,0.0,0.0,0.0,0.0
2022-01-15 22:15:00,17.344274,0.0,0.0,0.0,0.0
2022-01-15 22:30:00,17.344274,0.0,0.0,0.0,0.0
2022-01-15 22:45:00,17.344274,0.0,0.0,0.0,0.0
2022-01-15 23:00:00,17.344274,0.0,0.0,0.0,0.0
2022-01-15 23:15:00,17.344274,1.6072889,0.0,0.0,12.222222
2022-01-15 23:30:00,16.942452,1.5952222,0.0,0.0,12.222222
2022-01-15 23:45:00,16.543646,0.0,0.0,0.0,0.0
2022-01-16 00:00:00,16.543646,0.0,0.0,0.0,0.0
2022-01-16 00:15:00,16.543646,0.0,0.0,0.0,0.0
2022-01-16 00:30:00,16.543646,0.0,0.0,0.0,0.0
2022-01-16 00:45:00,16.543646,0.0,0.0,0.0,0.0
2022-01-16 01:00:00,16.543646,0.0,0.0,0.0,0.0
2022-01-16 01:15:00,16.543646,0.0,0.0,0.0,0.0
2022-01-16 01:30:00,16.543646,1.5130222,0.0,0.0,12.222222
2022-01-16 01:45:00,16.16539,0.0,0.0,0.0,0.0
2022-01-16 02:00:00,16.16539,0.0,0.0,0.0,0.0
2022-01-16 02:15:00,16.16539,0.0,0.0,0.0,0.0
2022-01-16 02:30:00,16.16539,0.0,0.0,0.0,0.0
2022-01-16 02:45:00,16.16539,0.0,0.0,0.0,0.0
2022-01-16 03:00:00,16.16539,0.0,0.0,0.0,0.0
2022-01-16 03:15:00,16.16539,0.0,0.0,0.0,0.0
2022-01-16 03:30:00,16.16539,0.0,0.0,0.0,0.0
2022-01-16 03:45:00,16.16539,0.0,0.0,0.0,0.0
2022-01-16 04:00:00,16.16539,1.2222222,0.0,0.0,12.222222
2022-01-16 04:15:00,15.859835,1.2222222,0.0,0.0,12.222222
2022-01-16 04:30:00,15.554279,0.0,0.86683822,0.0,0.0
2022-01-16 04:45:00,15.770989,1.4839556,0.0,0.0,12.222222
2022-01-16 05:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 05:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 05:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 05:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 06:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 06:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 06:30:00,15.4,0.0,1.5662889,0.0,0.0
2022-01-16 06:45:00,15.791572,1.5662889,0.0,0.0,12.222222
2022-01-16 07:00:00,15.4,0.0,1.4846222,0.0,0.0
2022-01-16 07:15:00,15.771156,1.4846222,0.0,0.0,12.222222
2022-01-16 07:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 07:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 08:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 08:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 08:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 08:45:00,15.4,0.0,0.00087694022,0.0,0.0
2022-01-16 09:00:00,15.400219,0.0,0.0,0.0,0.0
2022-01-16 09:15:00,15.400219,0.0,1.2943026,0.0,0.0
2022-01-16 09:30:00,15.723795,1.2222222,0.0,0.0,12.222222
2022-01-16 09:45:00,15.418239,0.0,2.4488434,0.0,0.0
2022-01-16 10:00:00,16.03045,1.2995785,0.0,0.0,12.222222
2022-01-16 10:15:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-16 10:30:00,15.4,0.0,3.8843044,0.0,0.0
2022-01-16 10:45:00,16.371076,1.2222222,0.0,0.0,12.222222
2022-01-16 11:00:00,16.065521,1.2222222,0.0,0.0,12.222222
2022-01-16 11:15:00,15.759965,0.0,7.7092972,0.0,0.0
2022-01-16 11:30:00,17.687289,0.0,2.7732929,0.0,0.0
2022-01-16 11:45:00,18.380613,1.2222222,0.0,0.0,12.222222
2022-01-16 12:00:00,18.075057,0.0,4.2430401,0.0,0.0
2022-01-16 12:15:00,19.135817,0.0,0.74721365,0.0,0.0
2022-01-16 12:30:00,19.32262,1.2222222,0.0,0.0,12.222222
2022-01-16 12:45:00,19.017065,1.2222222,0.0,0.0,12.222222
2022-01-16 13:00:00,18.711509,0.0,1.8910974,0.0,0.0
2022-01-16 13:15:00,19.184284,0.0,0.17377913,0.0,0.0
2022-01-16 13:30:00,19.227728,0.0,0.95521156,0.0,0.0
2022-01-16 13:45:00,19.466531,0.0,0.57459854,0.0,0.0
2022-01-16 14:00:00,19.610181,0.0,1.0939154,0.0,0.0
2022-01-16 14:15:00,19.88366,0.0,2.0741011,0.0,0.0
2022-01-16 14:30:00,20.402185,0.0,1.7596953,0.0,0.0
2022-01-16 14:45:00,20.842109,1.2222222,0.0,0.0,12.222222
2022-01-16 15:00:00,20.536553,0.82107156,0.0,0.8210715611346427,0.0
2022-01-16 15:15:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 15:30:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 15:45:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 16:00:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 16:15:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 16:30:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 16:45:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 17:00:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 17:15:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 17:30:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 17:45:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 18:00:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 18:15:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 18:30:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 18:45:00,20.331285,0.0,0.0,0.0,0.0
2022-01-16 19:00:00,20.331285,6.4293468,0.0,6.429346792382314,0.0
2022-01-16 19:15:00,18.723949,6.4293468,0.0,6.429346792382314,0.0
2022-01-16 19:30:00,17.116612,6.4293468,0.0,6.429346792382314,0.0
2022-01-16 19:45:00,15.509275,0.0,0.0,0.0,0.0
2022-01-16 20:00:00,15.509275,0.0,0.0,0.0,0.0
2022-01-16 20:15:00,15.509275,0.0,3.1042542,0.0,0.0
2022-01-16 20:30:00,16.285339,3.5413556,0.0,0.0,12.222222
2022-01-16 20:45:00,15.4,0.0,1.2222222,0.0,0.0
2022-01-16 21:00:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-16 21:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 21:30:00,15.4,0.0,1.2222222,0.0,0.0
2022-01-16 21:45:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-16 22:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 22:15:00,15.4,0.0,1.6908222,0.0,0.0
2022-01-16 22:30:00,15.822706,1.6908222,0.0,0.0,12.222222
2022-01-16 22:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 23:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 23:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-16 23:30:00,15.4,0.0,2.8207111,0.0,0.0
2022-01-16 23:45:00,16.105178,1.2222222,0.0,0.0,12.222222
2022-01-17 00:00:00,15.799622,1.5984889,0.0,0.0,12.222222
2022-01-17 00:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 00:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 00:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 01:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 01:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 01:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 01:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 02:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 02:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 02:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 02:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 03:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 03:15:00,15.4,0.0,1.4214222,0.0,0.0
2022-01-17 03:30:00,15.755356,1.4214222,0.0,0.0,12.222222
2022-01-17 03:45:00,15.4,0.0,1.2222222,0.0,0.0
2022-01-17 04:00:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-17 04:15:00,15.4,0.0,1.2222222,0.0,0.0
2022-01-17 04:30:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-17 04:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 05:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 05:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 05:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 05:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 06:00:00,15.4,0.0,2.6342444,0.0,0.0
2022-01-17 06:15:00,16.058561,1.4120222,0.0,0.0,12.222222
2022-01-17 06:30:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-17 06:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 07:00:00,15.4,0.0,2.9653111,0.0,0.0
2022-01-17 07:15:00,16.141328,1.5024222,0.0,0.0,12.222222
2022-01-17 07:30:00,15.765722,1.4628889,0.0,0.0,12.222222
2022-01-17 07:45:00,15.4,0.0,2.6944444,0.0,0.0
2022-01-17 08:00:00,16.073611,1.4722222,0.0,0.0,12.222222
2022-01-17 08:15:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-17 08:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-17 08:45:00,15.4,0.0,4.2860847,0.0,0.0
2022-01-17 09:00:00,16.471521,0.0,0.60280419,0.0,0.0
2022-01-17 09:15:00,16.622222,1.2222222,0.0,0.0,12.222222
2022-01-17 09:30:00,16.316667,1.2222222,0.0,0.0,12.222222
2022-01-17 09:45:00,16.011111,1.2222222,0.0,0.0,12.222222
2022-01-17 10:00:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-17 10:15:00,15.4,0.0,6.1978958,0.0,0.0
2022-01-17 10:30:00,16.949474,0.0,2.5295955,0.0,0.0
2022-01-17 10:45:00,17.581873,1.2222222,0.0,0.0,12.222222
2022-01-17 11:00:00,17.276317,1.2222222,0.0,0.0,12.222222
2022-01-17 11:15:00,16.970762,1.2222222,0.0,0.0,12.222222
2022-01-17 11:30:00,16.665206,1.2222222,0.0,0.0,12.222222
