,Heimspeicher Laden [kW],Heimspeicher Ladezustand [kWh],Heimspeicher Entladen [kW]
2022-01-06 07:00:00,0.0,1.0222987,0.0
2022-01-06 07:15:00,0.0,1.0220431,0.0
2022-01-06 07:30:00,0.0,1.0217875,0.0
2022-01-06 07:45:00,0.0,1.0215319,0.0
2022-01-06 08:00:00,0.0,1.0212764,0.0
2022-01-06 08:15:00,0.0,1.021021,0.0
2022-01-06 08:30:00,0.0,1.0207657,0.0
2022-01-06 08:45:00,0.0,1.0205104,0.0
2022-01-06 09:00:00,0.0,1.0202552,0.0
2022-01-06 09:15:00,0.74773489,1.02,0.0
2022-01-06 09:30:00,0.0,1.1973319,0.66593114
2022-01-06 09:45:00,0.0,1.0217875,0.0
2022-01-06 10:00:00,0.0,1.0215319,0.0
2022-01-06 10:15:00,0.0,1.0212764,0.0
2022-01-06 10:30:00,0.0,1.021021,0.0
2022-01-06 10:45:00,0.0,1.0207657,0.0
2022-01-06 11:00:00,0.0,1.0205104,0.0
2022-01-06 11:15:00,0.0,1.0202552,0.0
2022-01-06 11:30:00,2.7872558,1.02,0.0
2022-01-06 11:45:00,2.8745749,1.6817182,0.0
2022-01-06 12:00:00,1.776844,2.3640091,0.0
2022-01-06 12:15:00,0.69821645,2.7854183,0.0
2022-01-06 12:30:00,0.39403079,2.9505481,0.0
2022-01-06 12:45:00,2.4306799,3.0433925,0.0
2022-01-06 13:00:00,2.6386735,3.6199179,0.0
2022-01-06 13:15:00,2.5449614,4.2456975,0.0
2022-01-06 13:30:00,2.3635202,4.849064,0.0
2022-01-06 13:45:00,2.1513393,5.4091873,0.0
2022-01-06 14:00:00,1.9190861,5.9187776,0.0
2022-01-06 14:15:00,1.66368,6.3730803,0.0
2022-01-06 14:30:00,1.4266521,6.7666104,0.0
2022-01-06 14:45:00,0.0,7.103748,9.7626428
2022-01-06 15:00:00,0.0,4.5328549,9.9189059
2022-01-06 15:15:00,0.66982455,1.9214828,0.0
2022-01-06 15:30:00,0.33071703,2.0800856,0.0
2022-01-06 15:45:00,0.0,2.1581107,0.059892312
2022-01-06 16:00:00,0.0,2.1418098,4.1953391
2022-01-06 16:15:00,0.0,1.0372376,0.0
2022-01-06 16:30:00,0.0,1.0369782,0.0
2022-01-06 16:45:00,0.0,1.0367188,0.0
2022-01-06 17:00:00,0.0,1.0364596,0.0
2022-01-06 17:15:00,0.0,1.0362003,0.0
2022-01-06 17:30:00,0.0,1.0359412,0.0
2022-01-06 17:45:00,0.0,1.0356821,0.0
2022-01-06 18:00:00,0.0,1.0354231,0.0
2022-01-06 18:15:00,0.0,1.0351641,0.0
2022-01-06 18:30:00,0.0,1.0349053,0.0
2022-01-06 18:45:00,0.0,1.0346464,0.0
2022-01-06 19:00:00,0.0,1.0343877,0.0
2022-01-06 19:15:00,0.0,1.034129,0.0
2022-01-06 19:30:00,0.0,1.0338704,0.0
2022-01-06 19:45:00,0.0,1.0336118,0.0
2022-01-06 20:00:00,0.0,1.0333533,0.0
2022-01-06 20:15:00,0.0,1.0330949,0.0
2022-01-06 20:30:00,0.0,1.0328365,0.0
2022-01-06 20:45:00,0.0,1.0325782,0.0
2022-01-06 21:00:00,0.0,1.0323199,0.0
2022-01-06 21:15:00,0.0,1.0320618,0.0
2022-01-06 21:30:00,0.0,1.0318036,0.0
2022-01-06 21:45:00,0.0,1.0315456,0.0
2022-01-06 22:00:00,0.0,1.0312876,0.0
2022-01-06 22:15:00,0.0,1.0310297,0.0
2022-01-06 22:30:00,0.0,1.0307718,0.0
2022-01-06 22:45:00,0.0,1.0305141,0.0
2022-01-06 23:00:00,0.0,1.0302563,0.0
2022-01-06 23:15:00,0.0,1.0299987,0.0
2022-01-06 23:30:00,0.0,1.0297411,0.0
2022-01-06 23:45:00,0.0,1.0294835,0.0
2022-01-07 00:00:00,0.0,1.0292261,0.0
2022-01-07 00:15:00,0.0,1.0289687,0.0
2022-01-07 00:30:00,0.0,1.0287113,0.0
2022-01-07 00:45:00,0.0,1.0284541,0.0
2022-01-07 01:00:00,0.0,1.0281968,0.0
2022-01-07 01:15:00,0.0,1.0279397,0.0
2022-01-07 01:30:00,0.0,1.0276826,0.0
2022-01-07 01:45:00,0.0,1.0274256,0.0
2022-01-07 02:00:00,0.0,1.0271686,0.0
2022-01-07 02:15:00,0.0,1.0269118,0.0
2022-01-07 02:30:00,0.0,1.0266549,0.0
2022-01-07 02:45:00,0.0,1.0263982,0.0
2022-01-07 03:00:00,0.0,1.0261415,0.0
2022-01-07 03:15:00,0.0,1.0258848,0.0
2022-01-07 03:30:00,0.0,1.0256283,0.0
2022-01-07 03:45:00,0.0,1.0253718,0.0
2022-01-07 04:00:00,0.0,1.0251153,0.0
2022-01-07 04:15:00,0.0,1.024859,0.0
2022-01-07 04:30:00,0.0,1.0246026,0.0
2022-01-07 04:45:00,0.0,1.0243464,0.0
2022-01-07 05:00:00,0.0,1.0240902,0.0
2022-01-07 05:15:00,0.0,1.0238341,0.0
2022-01-07 05:30:00,0.0,1.023578,0.0
2022-01-07 05:45:00,0.0,1.0233221,0.0
2022-01-07 06:00:00,0.0,1.0230661,0.0
2022-01-07 06:15:00,0.0,1.0228103,0.0
2022-01-07 06:30:00,0.0,1.0225545,0.0
2022-01-07 06:45:00,0.0,1.0222987,0.0
2022-01-07 07:00:00,0.0,1.0220431,0.0
2022-01-07 07:15:00,0.0,1.0217875,0.0
2022-01-07 07:30:00,0.0,1.0215319,0.0
2022-01-07 07:45:00,0.0,1.0212764,0.0
2022-01-07 08:00:00,0.0,1.021021,0.0
2022-01-07 08:15:00,0.0,1.0207657,0.0
2022-01-07 08:30:00,0.0,1.0205104,0.0
2022-01-07 08:45:00,0.0,1.0202552,0.0
2022-01-07 09:00:00,0.39388629,1.02,0.0
2022-01-07 09:15:00,0.7838165,1.1132929,0.0
2022-01-07 09:30:00,1.2128356,1.2991709,0.0
2022-01-07 09:45:00,1.4921285,1.5868944,0.0
2022-01-07 10:00:00,0.0,1.9408781,3.4974922
2022-01-07 10:15:00,2.1250479,1.02,0.0
2022-01-07 10:30:00,0.0,1.5244438,1.914468
2022-01-07 10:45:00,0.0,1.0202552,0.0
2022-01-07 11:00:00,2.6811649,1.02,0.0
2022-01-07 11:15:00,2.8385653,1.6565216,0.0
2022-01-07 11:30:00,0.0,2.3302666,4.9767983
2022-01-07 11:45:00,2.1355336,1.02,0.0
2022-01-07 12:00:00,2.9598084,1.5269341,0.0
2022-01-07 12:15:00,0.0,2.2295067,4.5940068
2022-01-07 12:30:00,2.9876985,1.02,0.0
2022-01-07 12:45:00,2.8869805,1.7293233,0.0
2022-01-07 13:00:00,2.8120667,2.4145487,0.0
2022-01-07 13:15:00,2.3785817,3.0818107,0.0
2022-01-07 13:30:00,0.3099798,3.6459531,0.0
2022-01-07 13:45:00,0.0,3.7186614,9.8475358
2022-01-07 14:00:00,0.0,1.1262746,0.40180366
2022-01-07 14:15:00,0.0,1.0202552,0.0
2022-01-07 14:30:00,1.254029,1.02,0.0
2022-01-07 14:45:00,0.95981525,1.3175768,0.0
2022-01-07 15:00:00,0.0,1.5452034,1.9943044
2022-01-07 15:15:00,0.20293757,1.02,0.0
2022-01-07 15:30:00,0.0,1.0679426,0.11369182
2022-01-07 15:45:00,0.0,1.0377566,0.0
2022-01-07 16:00:00,0.0,1.0374971,0.0
2022-01-07 16:15:00,0.0,1.0372376,0.0
2022-01-07 16:30:00,0.0,1.0369782,0.0
2022-01-07 16:45:00,0.0,1.0367188,0.0
2022-01-07 17:00:00,0.0,1.0364596,0.0
2022-01-07 17:15:00,0.0,1.0362003,0.0
2022-01-07 17:30:00,0.0,1.0359412,0.0
2022-01-07 17:45:00,0.0,1.0356821,0.0
2022-01-07 18:00:00,0.0,1.0354231,0.0
2022-01-07 18:15:00,0.0,1.0351641,0.0
2022-01-07 18:30:00,0.0,1.0349053,0.0
2022-01-07 18:45:00,0.0,1.0346464,0.0
2022-01-07 19:00:00,0.0,1.0343877,0.0
2022-01-07 19:15:00,0.0,1.034129,0.0
2022-01-07 19:30:00,0.0,1.0338704,0.0
2022-01-07 19:45:00,0.0,1.0336118,0.0
2022-01-07 20:00:00,0.0,1.0333533,0.0
2022-01-07 20:15:00,0.0,1.0330949,0.0
2022-01-07 20:30:00,0.0,1.0328365,0.0
2022-01-07 20:45:00,0.0,1.0325782,0.0
2022-01-07 21:00:00,0.0,1.0323199,0.0
2022-01-07 21:15:00,0.0,1.0320618,0.0
2022-01-07 21:30:00,0.0,1.0318036,0.0
2022-01-07 21:45:00,0.0,1.0315456,0.0
2022-01-07 22:00:00,0.0,1.0312876,0.0
2022-01-07 22:15:00,0.0,1.0310297,0.0
2022-01-07 22:30:00,0.0,1.0307718,0.0
2022-01-07 22:45:00,0.0,1.0305141,0.0
2022-01-07 23:00:00,0.0,1.0302563,0.0
2022-01-07 23:15:00,0.0,1.0299987,0.0
2022-01-07 23:30:00,0.0,1.0297411,0.0
2022-01-07 23:45:00,0.0,1.0294835,0.0
2022-01-08 00:00:00,0.0,1.0292261,0.0
2022-01-08 00:15:00,0.0,1.0289687,0.0
2022-01-08 00:30:00,0.0,1.0287113,0.0
2022-01-08 00:45:00,0.0,1.0284541,0.0
2022-01-08 01:00:00,0.0,1.0281968,0.0
2022-01-08 01:15:00,0.0,1.0279397,0.0
2022-01-08 01:30:00,0.0,1.0276826,0.0
2022-01-08 01:45:00,0.0,1.0274256,0.0
2022-01-08 02:00:00,0.0,1.0271686,0.0
2022-01-08 02:15:00,0.0,1.0269118,0.0
2022-01-08 02:30:00,0.0,1.0266549,0.0
2022-01-08 02:45:00,0.0,1.0263982,0.0
2022-01-08 03:00:00,0.0,1.0261415,0.0
2022-01-08 03:15:00,0.0,1.0258848,0.0
2022-01-08 03:30:00,0.0,1.0256283,0.0
2022-01-08 03:45:00,0.0,1.0253718,0.0
2022-01-08 04:00:00,0.0,1.0251153,0.0
2022-01-08 04:15:00,0.0,1.024859,0.0
2022-01-08 04:30:00,0.0,1.0246026,0.0
2022-01-08 04:45:00,0.0,1.0243464,0.0
2022-01-08 05:00:00,0.0,1.0240902,0.0
2022-01-08 05:15:00,0.0,1.0238341,0.0
2022-01-08 05:30:00,0.0,1.023578,0.0
2022-01-08 05:45:00,0.0,1.0233221,0.0
2022-01-08 06:00:00,0.0,1.0230661,0.0
2022-01-08 06:15:00,0.0,1.0228103,0.0
2022-01-08 06:30:00,0.0,1.0225545,0.0
2022-01-08 06:45:00,0.0,1.0222987,0.0
2022-01-08 07:00:00,0.0,1.0220431,0.0
2022-01-08 07:15:00,0.0,1.0217875,0.0
2022-01-08 07:30:00,0.0,1.0215319,0.0
2022-01-08 07:45:00,0.0,1.0212764,0.0
2022-01-08 08:00:00,0.0,1.021021,0.0
2022-01-08 08:15:00,0.0,1.0207657,0.0
2022-01-08 08:30:00,0.0,1.0205104,0.0
2022-01-08 08:45:00,0.0,1.0202552,0.0
2022-01-08 09:00:00,0.0010740871,1.02,0.0
2022-01-08 09:15:00,0.0010740871,1.02,0.0
2022-01-08 09:30:00,0.0010740871,1.02,0.0
2022-01-08 09:45:00,0.71742077,1.02,0.0
2022-01-08 10:00:00,1.674649,1.1901323,0.0
2022-01-08 10:15:00,1.9924224,1.5875638,0.0
2022-01-08 10:30:00,2.2326114,2.0603671,0.0
2022-01-08 10:45:00,2.4106994,2.590097,0.0
2022-01-08 11:00:00,2.5638221,3.1619904,0.0
2022-01-08 11:15:00,2.7318088,3.7701073,0.0
2022-01-08 11:30:00,2.8945004,4.417969,0.0
2022-01-08 11:45:00,3.0033587,5.104308,0.0
2022-01-08 12:00:00,3.0219486,5.8163291,0.0
2022-01-08 12:15:00,3.0072172,6.5325873,0.0
2022-01-08 12:30:00,3.0297019,7.2451676,0.0
2022-01-08 12:45:00,2.7538666,7.9629098,0.0
2022-01-08 13:00:00,0.3042975,8.6149617,0.0
2022-01-08 13:15:00,1.7966274,8.6850778,0.0
2022-01-08 13:30:00,2.3966553,9.1096047,0.0
2022-01-08 13:45:00,2.2142652,9.6765321,0.0
2022-01-08 14:00:00,0.0,10.2,9.0035791
2022-01-08 14:15:00,0.0,7.8280861,9.2332723
2022-01-08 14:30:00,0.0,5.3963199,9.5060399
2022-01-08 14:45:00,0.0,2.8933808,7.1160974
2022-01-08 15:00:00,0.87047666,1.02,0.0
2022-01-08 15:15:00,0.14663194,1.2264831,0.0
2022-01-08 15:30:00,0.0,1.2610015,0.84219722
2022-01-08 15:45:00,0.0,1.0390552,0.0
2022-01-08 16:00:00,0.0,1.0387954,0.0
2022-01-08 16:15:00,0.0,1.0385356,0.0
2022-01-08 16:30:00,0.0,1.0382759,0.0
2022-01-08 16:45:00,0.0,1.0380162,0.0
2022-01-08 17:00:00,0.0,1.0377566,0.0
2022-01-08 17:15:00,0.0,1.0374971,0.0
2022-01-08 17:30:00,0.0,1.0372376,0.0
2022-01-08 17:45:00,0.0,1.0369782,0.0
2022-01-08 18:00:00,0.0,1.0367188,0.0
2022-01-08 18:15:00,0.0,1.0364596,0.0
2022-01-08 18:30:00,0.0,1.0362003,0.0
2022-01-08 18:45:00,0.0,1.0359412,0.0
2022-01-08 19:00:00,0.0,1.0356821,0.0
2022-01-08 19:15:00,0.0,1.0354231,0.0
2022-01-08 19:30:00,0.0,1.0351641,0.0
2022-01-08 19:45:00,0.0,1.0349053,0.0
2022-01-08 20:00:00,0.0,1.0346464,0.0
2022-01-08 20:15:00,0.0,1.0343877,0.0
2022-01-08 20:30:00,0.0,1.034129,0.0
2022-01-08 20:45:00,0.0,1.0338704,0.0
2022-01-08 21:00:00,0.0,1.0336118,0.0
2022-01-08 21:15:00,0.0,1.0333533,0.0
2022-01-08 21:30:00,0.0,1.0330949,0.0
2022-01-08 21:45:00,0.0,1.0328365,0.0
2022-01-08 22:00:00,0.0,1.0325782,0.0
2022-01-08 22:15:00,0.0,1.0323199,0.0
2022-01-08 22:30:00,0.0,1.0320618,0.0
2022-01-08 22:45:00,0.0,1.0318036,0.0
2022-01-08 23:00:00,0.0,1.0315456,0.0
2022-01-08 23:15:00,0.0,1.0312876,0.0
2022-01-08 23:30:00,0.0,1.0310297,0.0
2022-01-08 23:45:00,0.0,1.0307718,0.0
2022-01-09 00:00:00,0.0,1.0305141,0.0
2022-01-09 00:15:00,0.0,1.0302563,0.0
2022-01-09 00:30:00,0.0,1.0299987,0.0
2022-01-09 00:45:00,0.0,1.0297411,0.0
2022-01-09 01:00:00,0.0,1.0294835,0.0
2022-01-09 01:15:00,0.0,1.0292261,0.0
2022-01-09 01:30:00,0.0,1.0289687,0.0
2022-01-09 01:45:00,0.0,1.0287113,0.0
2022-01-09 02:00:00,0.0,1.0284541,0.0
2022-01-09 02:15:00,0.0,1.0281968,0.0
2022-01-09 02:30:00,0.0,1.0279397,0.0
2022-01-09 02:45:00,0.0,1.0276826,0.0
2022-01-09 03:00:00,0.0,1.0274256,0.0
2022-01-09 03:15:00,0.0,1.0271686,0.0
2022-01-09 03:30:00,0.0,1.0269118,0.0
2022-01-09 03:45:00,0.0,1.0266549,0.0
2022-01-09 04:00:00,0.0,1.0263982,0.0
2022-01-09 04:15:00,0.0,1.0261415,0.0
2022-01-09 04:30:00,0.0,1.0258848,0.0
2022-01-09 04:45:00,0.0,1.0256283,0.0
2022-01-09 05:00:00,0.0,1.0253718,0.0
2022-01-09 05:15:00,0.0,1.0251153,0.0
2022-01-09 05:30:00,0.0,1.024859,0.0
2022-01-09 05:45:00,0.0,1.0246026,0.0
2022-01-09 06:00:00,0.0,1.0243464,0.0
2022-01-09 06:15:00,0.0,1.0240902,0.0
2022-01-09 06:30:00,0.0,1.0238341,0.0
2022-01-09 06:45:00,0.0,1.023578,0.0
2022-01-09 07:00:00,0.0,1.0233221,0.0
2022-01-09 07:15:00,0.0,1.0230661,0.0
2022-01-09 07:30:00,0.0,1.0228103,0.0
2022-01-09 07:45:00,0.0,1.0225545,0.0
2022-01-09 08:00:00,0.0,1.0222987,0.0
2022-01-09 08:15:00,0.0,1.0220431,0.0
2022-01-09 08:30:00,0.0,1.0217875,0.0
2022-01-09 08:45:00,0.0,1.0215319,0.0
2022-01-09 09:00:00,0.0,1.0212764,0.0
2022-01-09 09:15:00,0.0,1.021021,0.0
2022-01-09 09:30:00,0.0,1.0207657,0.0
2022-01-09 09:45:00,0.0,1.0205104,0.0
2022-01-09 10:00:00,0.0,1.0202552,0.0
2022-01-09 10:15:00,0.0010740871,1.02,0.0
2022-01-09 10:30:00,0.0010740871,1.02,0.0
2022-01-09 10:45:00,1.4647852,1.02,0.0
2022-01-09 11:00:00,2.5390084,1.3676314,0.0
2022-01-09 11:15:00,2.8490809,1.9703038,0.0
2022-01-09 11:30:00,2.9325342,2.6464678,0.0
2022-01-09 11:45:00,2.9571551,3.3422828,0.0
2022-01-09 12:00:00,3.118569,4.0437713,0.0
2022-01-09 12:15:00,3.029186,4.7834201,0.0
2022-01-09 12:30:00,3.0466764,5.5016554,0.0
2022-01-09 12:45:00,3.0055724,6.2238651,0.0
2022-01-09 13:00:00,2.8973988,6.936132,0.0
2022-01-09 13:15:00,2.5887297,7.6225296,0.0
2022-01-09 13:30:00,1.1443757,8.2354465,0.0
2022-01-09 13:45:00,1.111369,8.5051761,0.0
2022-01-09 14:00:00,0.85082252,8.7669992,0.0
2022-01-09 14:15:00,1.8512204,8.966877,0.0
2022-01-09 14:30:00,1.4367303,9.4042992,0.0
2022-01-09 14:45:00,0.91869181,9.7431707,0.0
2022-01-09 15:00:00,0.65941158,9.9589233,0.0
2022-01-09 15:15:00,0.37678447,10.113043,0.0
2022-01-09 15:30:00,0.0,10.2,0.41493266
2022-01-09 15:45:00,0.0,10.088256,0.61017747
2022-01-09 16:00:00,0.0,9.9251602,1.1764566
2022-01-09 16:15:00,0.0,9.6130842,0.4046
2022-01-09 16:30:00,0.0,9.5042063,1.2196667
2022-01-09 16:45:00,0.0,9.1808644,0.93926667
2022-01-09 17:00:00,0.0,8.9313929,0.8322
2022-01-09 17:15:00,0.0,8.7101592,0.67626667
2022-01-09 17:30:00,0.0,8.530016,1.4838667
2022-01-09 17:45:00,0.0,8.1373914,1.4012
2022-01-09 18:00:00,0.0,7.7666195,1.3627333
2022-01-09 18:15:00,0.0,7.4060631,10.0
2022-01-09 18:30:00,0.0,4.7726319,10.0
2022-01-09 18:45:00,0.0,2.1398594,2.1109333
2022-01-09 19:00:00,0.0,1.5838154,2.0853369
2022-01-09 19:15:00,0.0,1.0346464,0.0
2022-01-09 19:30:00,0.0,1.0343877,0.0
2022-01-09 19:45:00,0.0,1.034129,0.0
2022-01-09 20:00:00,0.0,1.0338704,0.0
2022-01-09 20:15:00,0.0,1.0336118,0.0
2022-01-09 20:30:00,0.0,1.0333533,0.0
2022-01-09 20:45:00,0.0,1.0330949,0.0
2022-01-09 21:00:00,0.0,1.0328365,0.0
2022-01-09 21:15:00,0.0,1.0325782,0.0
2022-01-09 21:30:00,0.0,1.0323199,0.0
2022-01-09 21:45:00,0.0,1.0320618,0.0
2022-01-09 22:00:00,0.0,1.0318036,0.0
2022-01-09 22:15:00,0.0,1.0315456,0.0
2022-01-09 22:30:00,0.0,1.0312876,0.0
2022-01-09 22:45:00,0.0,1.0310297,0.0
2022-01-09 23:00:00,0.0,1.0307718,0.0
2022-01-09 23:15:00,0.0,1.0305141,0.0
2022-01-09 23:30:00,0.0,1.0302563,0.0
2022-01-09 23:45:00,0.0,1.0299987,0.0
2022-01-10 00:00:00,0.0,1.0297411,0.0
2022-01-10 00:15:00,0.0,1.0294835,0.0
2022-01-10 00:30:00,0.0,1.0292261,0.0
2022-01-10 00:45:00,0.0,1.0289687,0.0
2022-01-10 01:00:00,0.0,1.0287113,0.0
2022-01-10 01:15:00,0.0,1.0284541,0.0
2022-01-10 01:30:00,0.0,1.0281968,0.0
2022-01-10 01:45:00,0.0,1.0279397,0.0
2022-01-10 02:00:00,0.0,1.0276826,0.0
2022-01-10 02:15:00,0.0,1.0274256,0.0
2022-01-10 02:30:00,0.0,1.0271686,0.0
2022-01-10 02:45:00,0.0,1.0269118,0.0
2022-01-10 03:00:00,0.0,1.0266549,0.0
2022-01-10 03:15:00,0.0,1.0263982,0.0
2022-01-10 03:30:00,0.0,1.0261415,0.0
2022-01-10 03:45:00,0.0,1.0258848,0.0
2022-01-10 04:00:00,0.0,1.0256283,0.0
2022-01-10 04:15:00,0.0,1.0253718,0.0
2022-01-10 04:30:00,0.0,1.0251153,0.0
2022-01-10 04:45:00,0.0,1.024859,0.0
2022-01-10 05:00:00,0.0,1.0246026,0.0
2022-01-10 05:15:00,0.0,1.0243464,0.0
2022-01-10 05:30:00,0.0,1.0240902,0.0
2022-01-10 05:45:00,0.0,1.0238341,0.0
2022-01-10 06:00:00,0.0,1.023578,0.0
2022-01-10 06:15:00,0.0,1.0233221,0.0
2022-01-10 06:30:00,0.0,1.0230661,0.0
2022-01-10 06:45:00,0.0,1.0228103,0.0
2022-01-10 07:00:00,0.0,1.0225545,0.0
2022-01-10 07:15:00,0.0,1.0222987,0.0
2022-01-10 07:30:00,0.0,1.0220431,0.0
2022-01-10 07:45:00,0.0,1.0217875,0.0
2022-01-10 08:00:00,0.0,1.0215319,0.0
2022-01-10 08:15:00,0.0,1.0212764,0.0
2022-01-10 08:30:00,0.0,1.021021,0.0
2022-01-10 08:45:00,0.0,1.0207657,0.0
2022-01-10 09:00:00,0.0,1.0205104,0.0
2022-01-10 09:15:00,0.0,1.0202552,0.0
2022-01-10 09:30:00,1.2068299,1.02,0.0
2022-01-10 09:45:00,1.5650582,1.306367,0.0
2022-01-10 10:00:00,0.0,1.6777416,2.4978236
2022-01-10 10:15:00,2.0319881,1.02,0.0
2022-01-10 10:30:00,0.0,1.5023421,1.8305025
2022-01-10 10:45:00,0.0,1.0202552,0.0
2022-01-10 11:00:00,2.002295,1.02,0.0
2022-01-10 11:15:00,0.0,1.49529,1.8027414
2022-01-10 11:30:00,0.0,1.0205104,0.0
2022-01-10 11:45:00,0.0,1.0202552,0.0
2022-01-10 12:00:00,1.5155723,1.02,0.0
2022-01-10 12:15:00,2.5017148,1.3796933,0.0
2022-01-10 12:30:00,0.0,1.9735056,3.6214456
2022-01-10 12:45:00,2.9634647,1.02,0.0
2022-01-10 13:00:00,0.0,1.7235678,2.6719195
2022-01-10 13:15:00,2.6781189,1.02,0.0
2022-01-10 13:30:00,0.0,1.6557981,2.4134897
2022-01-10 13:45:00,0.0,1.0202552,0.0
2022-01-10 14:00:00,1.9084789,1.02,0.0
2022-01-10 14:15:00,0.0,1.4730086,1.7180935
2022-01-10 14:30:00,0.0,1.0205104,0.0
2022-01-10 14:45:00,0.0,1.0202552,0.0
2022-01-10 15:00:00,1.1094115,1.02,0.0
2022-01-10 15:15:00,0.0,1.2832301,0.99905499
2022-01-10 15:30:00,0.26244468,1.02,0.0
2022-01-10 15:45:00,0.0,1.0820755,0.077024222
2022-01-10 16:00:00,0.0,1.0615354,0.090336738
2022-01-10 16:15:00,0.0,1.0374971,0.0
2022-01-10 16:30:00,0.0,1.0372376,0.0
2022-01-10 16:45:00,0.0,1.0369782,0.0
2022-01-10 17:00:00,0.0,1.0367188,0.0
2022-01-10 17:15:00,0.0,1.0364596,0.0
2022-01-10 17:30:00,0.0,1.0362003,0.0
2022-01-10 17:45:00,0.0,1.0359412,0.0
2022-01-10 18:00:00,0.0,1.0356821,0.0
2022-01-10 18:15:00,0.0,1.0354231,0.0
2022-01-10 18:30:00,0.0,1.0351641,0.0
2022-01-10 18:45:00,0.0,1.0349053,0.0
2022-01-10 19:00:00,0.0,1.0346464,0.0
2022-01-10 19:15:00,0.0,1.0343877,0.0
2022-01-10 19:30:00,0.0,1.034129,0.0
2022-01-10 19:45:00,0.0,1.0338704,0.0
2022-01-10 20:00:00,0.0,1.0336118,0.0
2022-01-10 20:15:00,0.0,1.0333533,0.0
2022-01-10 20:30:00,0.0,1.0330949,0.0
2022-01-10 20:45:00,0.0,1.0328365,0.0
2022-01-10 21:00:00,0.0,1.0325782,0.0
2022-01-10 21:15:00,0.0,1.0323199,0.0
2022-01-10 21:30:00,0.0,1.0320618,0.0
2022-01-10 21:45:00,0.0,1.0318036,0.0
2022-01-10 22:00:00,0.0,1.0315456,0.0
2022-01-10 22:15:00,0.0,1.0312876,0.0
2022-01-10 22:30:00,0.0,1.0310297,0.0
2022-01-10 22:45:00,0.0,1.0307718,0.0
2022-01-10 23:00:00,0.0,1.0305141,0.0
2022-01-10 23:15:00,0.0,1.0302563,0.0
2022-01-10 23:30:00,0.0,1.0299987,0.0
2022-01-10 23:45:00,0.0,1.0297411,0.0
2022-01-11 00:00:00,0.0,1.0294835,0.0
2022-01-11 00:15:00,0.0,1.0292261,0.0
2022-01-11 00:30:00,0.0,1.0289687,0.0
2022-01-11 00:45:00,0.0,1.0287113,0.0
2022-01-11 01:00:00,0.0,1.0284541,0.0
2022-01-11 01:15:00,0.0,1.0281968,0.0
2022-01-11 01:30:00,0.0,1.0279397,0.0
2022-01-11 01:45:00,0.0,1.0276826,0.0
2022-01-11 02:00:00,0.0,1.0274256,0.0
2022-01-11 02:15:00,0.0,1.0271686,0.0
2022-01-11 02:30:00,0.0,1.0269118,0.0
2022-01-11 02:45:00,0.0,1.0266549,0.0
2022-01-11 03:00:00,0.0,1.0263982,0.0
2022-01-11 03:15:00,0.0,1.0261415,0.0
2022-01-11 03:30:00,0.0,1.0258848,0.0
2022-01-11 03:45:00,0.0,1.0256283,0.0
2022-01-11 04:00:00,0.0,1.0253718,0.0
2022-01-11 04:15:00,0.0,1.0251153,0.0
2022-01-11 04:30:00,0.0,1.024859,0.0
2022-01-11 04:45:00,0.0,1.0246026,0.0
2022-01-11 05:00:00,0.0,1.0243464,0.0
2022-01-11 05:15:00,0.0,1.0240902,0.0
2022-01-11 05:30:00,0.0,1.0238341,0.0
2022-01-11 05:45:00,0.0,1.023578,0.0
2022-01-11 06:00:00,0.0,1.0233221,0.0
2022-01-11 06:15:00,0.0,1.0230661,0.0
2022-01-11 06:30:00,0.0,1.0228103,0.0
2022-01-11 06:45:00,0.0,1.0225545,0.0
2022-01-11 07:00:00,0.0,1.0222987,0.0
2022-01-11 07:15:00,0.0,1.0220431,0.0
2022-01-11 07:30:00,0.0,1.0217875,0.0
2022-01-11 07:45:00,0.0,1.0215319,0.0
2022-01-11 08:00:00,0.0,1.0212764,0.0
2022-01-11 08:15:00,0.0,1.021021,0.0
2022-01-11 08:30:00,0.0,1.0207657,0.0
2022-01-11 08:45:00,0.0,1.0205104,0.0
2022-01-11 09:00:00,0.0,1.0202552,0.0
2022-01-11 09:15:00,0.8870199,1.02,0.0
2022-01-11 09:30:00,1.2189866,1.2304121,0.0
2022-01-11 09:45:00,0.0,1.5196137,1.8932081
2022-01-11 10:00:00,0.0,1.021021,0.0
2022-01-11 10:15:00,0.0,1.0207657,0.0
2022-01-11 10:30:00,0.0,1.0205104,0.0
2022-01-11 10:45:00,0.0,1.0202552,0.0
2022-01-11 11:00:00,0.013088729,1.02,0.0
2022-01-11 11:15:00,2.9777274,1.0228535,0.0
2022-01-11 11:30:00,3.1113459,1.7298079,0.0
2022-01-11 11:45:00,3.1062085,2.4683199,0.0
2022-01-11 12:00:00,3.1454607,3.2054272,0.0
2022-01-11 12:15:00,3.1284383,3.9516724,0.0
2022-01-11 12:30:00,2.9467425,4.6936882,0.0
2022-01-11 12:45:00,2.7715092,5.3923657,0.0
2022-01-11 13:00:00,2.7778729,6.0492505,0.0
2022-01-11 13:15:00,2.6742245,6.7074825,0.0
2022-01-11 13:30:00,2.2465981,7.3409333,0.0
2022-01-11 13:45:00,1.9003897,7.8726644,0.0
2022-01-11 14:00:00,2.0603464,8.3220381,0.0
