,Netzeinspeisung [kW],Haushaltslast [kW],Netzbezug [kW],PV-Erzeugung [kW],V2G Entladung ins Haus [kW]
2022-01-04 17:15:00,0.0,1.0315333333333334,0.0,0.0,11.0
2022-01-04 17:30:00,0.0,1.2860666666666667,0.0,0.0,11.0
2022-01-04 17:45:00,0.0,2.0202,0.0,0.0,11.0
2022-01-04 18:00:00,0.0,0.7887333333333334,0.0,0.0,11.0
2022-01-04 18:15:00,0.0,1.2624666666666666,0.0,0.0,11.0
2022-01-04 18:30:00,0.0,0.8592000000000001,0.8592,0.0,0.0
2022-01-04 18:45:00,0.0,0.7858666666666667,0.78586667,0.0,0.0
2022-01-04 19:00:00,0.0,0.4990666666666666,0.49906667,0.0,0.0
2022-01-04 19:15:00,0.0,1.2283333333333333,1.2283333,0.0,0.0
2022-01-04 19:30:00,0.0,0.4981333333333333,0.0,0.0,11.0
2022-01-04 19:45:00,0.0,0.9496666666666668,0.94966667,0.0,0.0
2022-01-04 20:00:00,0.0,0.8110666666666667,0.81106667,0.0,0.0
2022-01-04 20:15:00,0.0,0.5467333333333333,0.54673333,0.0,0.0
2022-01-04 20:30:00,0.0,0.6139333333333333,0.61393333,0.0,0.0
2022-01-04 20:45:00,0.0,0.6397333333333334,0.63973333,0.0,0.0
2022-01-04 21:00:00,0.0,0.5070666666666667,0.50706667,0.0,0.0
2022-01-04 21:15:00,0.0,0.9325333333333332,0.93253333,0.0,0.0
2022-01-04 21:30:00,0.0,0.8471333333333333,0.84713333,0.0,0.0
2022-01-04 21:45:00,0.0,0.8523999999999999,0.8524,0.0,0.0
2022-01-04 22:00:00,0.0,0.6529333333333333,0.65293333,0.0,0.0
2022-01-04 22:15:00,0.0,0.93,0.93,0.0,0.0
2022-01-04 22:30:00,0.0,0.6052000000000001,0.6052,0.0,11.0
2022-01-04 22:45:00,0.0,0.7520666666666668,0.75206667,0.0,0.0
2022-01-04 23:00:00,0.0,0.5816666666666667,0.58166667,0.0,0.0
2022-01-04 23:15:00,0.0,0.6933333333333334,0.69333333,0.0,0.0
2022-01-04 23:30:00,0.0,0.474,0.474,0.0,0.0
2022-01-04 23:45:00,0.0,0.4767333333333333,0.47673333,0.0,0.0
2022-01-05 00:00:00,0.0,0.3736,0.3736,0.0,11.0
2022-01-05 00:15:00,0.0,0.6602666666666667,0.66026667,0.0,0.0
2022-01-05 00:30:00,0.0,0.2643333333333333,0.26433333,0.0,0.0
2022-01-05 00:45:00,0.0,0.5200666666666667,0.52006667,0.0,0.0
2022-01-05 01:00:00,0.0,0.6052666666666666,0.60526667,0.0,0.0
2022-01-05 01:15:00,0.0,0.5734,0.5734,0.0,0.0
2022-01-05 01:30:00,0.0,0.5054,0.5054,0.0,0.0
2022-01-05 01:45:00,0.0,0.6028666666666667,0.60286667,0.0,0.0
2022-01-05 02:00:00,0.0,0.4552,0.4552,0.0,0.0
2022-01-05 02:15:00,0.0,0.6687333333333334,0.0,0.0,11.0
2022-01-05 02:30:00,0.0,0.4547333333333333,0.0,0.0,11.0
2022-01-05 02:45:00,0.0,0.4329333333333333,0.0,0.0,11.0
2022-01-05 03:00:00,0.0,0.5004,0.5004,0.0,0.0
2022-01-05 03:15:00,0.0,0.4897333333333333,0.48973333,0.0,0.0
2022-01-05 03:30:00,0.0,0.5664666666666667,0.56646667,0.0,0.0
2022-01-05 03:45:00,0.0,0.5906,0.5906,0.0,0.0
2022-01-05 04:00:00,0.0,0.5105333333333334,0.51053333,0.0,0.0
2022-01-05 04:15:00,0.0,0.4614666666666666,0.46146667,0.0,0.0
2022-01-05 04:30:00,0.0,0.4770666666666666,0.47706667,0.0,0.0
2022-01-05 04:45:00,0.0,0.5509333333333333,0.55093333,0.0,0.0
2022-01-05 05:00:00,0.0,0.4413333333333333,0.44133333,0.0,0.0
2022-01-05 05:15:00,0.0,0.2034,0.2034,0.0,0.0
2022-01-05 05:30:00,0.0,0.2611333333333333,0.26113333,0.0,0.0
2022-01-05 05:45:00,0.0,0.1397333333333333,0.13973333,0.0,0.0
2022-01-05 06:00:00,0.0,0.2451333333333333,0.24513333,0.0,0.0
2022-01-05 06:15:00,0.0,0.4058,0.4058,0.0,0.0
2022-01-05 06:30:00,0.0,0.4835333333333333,0.48353333,0.0,0.0
2022-01-05 06:45:00,0.0,0.6661333333333334,0.28702644,0.0,11.0
2022-01-05 07:00:00,0.0,0.6878666666666666,0.68786667,0.0,0.0
2022-01-05 07:15:00,0.0,0.4908666666666667,0.49086667,0.0,0.0
2022-01-05 07:30:00,0.0,0.6217333333333334,0.62173333,0.0,11.0
2022-01-05 07:45:00,0.0,0.8871333333333333,0.88713333,0.0,11.0
2022-01-05 08:00:00,0.0,0.3962666666666666,0.39626667,0.0,0.0
2022-01-05 08:15:00,0.0,0.5304,6.0815215,0.0,0.0
2022-01-05 08:30:00,0.0,0.3455333333333333,0.0,0.0698468945498957,11.0
2022-01-05 08:45:00,0.0,0.3085333333333334,0.011308692,0.2972246416476757,0.0
2022-01-05 09:00:00,0.0,0.2674666666666666,0.0,0.6359516582258894,0.0
2022-01-05 09:15:00,0.0,0.5383333333333333,0.0,1.005524400336366,0.0
2022-01-05 09:30:00,0.0,0.6688666666666667,0.0,1.3650286757880286,11.0
2022-01-05 09:45:00,0.0,0.2806666666666667,0.0,1.6986474571750254,11.0
2022-01-05 10:00:00,0.0,0.1571333333333333,0.0,2.0009564020810635,11.0
2022-01-05 10:15:00,0.0,0.2034,0.0,2.270390500095922,11.0
2022-01-05 10:30:00,0.0,0.2812,0.0,2.506720668469491,0.0
2022-01-05 10:45:00,0.0,0.1912666666666666,0.0,2.710116545136396,0.0
2022-01-05 11:00:00,0.0,0.1737333333333333,0.0,2.880813318971572,11.0
2022-01-05 11:15:00,0.0,0.1799333333333333,0.0,3.019006842498924,0.0
2022-01-05 11:30:00,0.0,0.2554666666666667,0.0,3.124833143811917,0.0
2022-01-05 11:45:00,0.0,0.2663333333333333,0.0,3.198376420961702,11.0
2022-01-05 12:00:00,0.0,0.5364666666666666,0.0,3.2396835698188045,11.0
2022-01-05 12:15:00,0.0,0.9816666666666666,0.0,3.2487769165345712,0.0
2022-01-05 12:30:00,0.0,0.864,0.0,3.22566202449826,0.0
2022-01-05 12:45:00,0.0,0.5802666666666666,0.0,3.170329505146932,11.0
2022-01-05 13:00:00,0.0,0.5155333333333333,0.0,3.0827507141683728,11.0
2022-01-05 13:15:00,0.0,0.4241999999999999,0.0,2.962867761565635,0.0
2022-01-05 13:30:00,0.0,0.3778666666666667,0.0,2.810579599053531,11.0
2022-01-05 13:45:00,0.0,0.3604666666666666,0.0,2.625729029119367,0.0
2022-01-05 14:00:00,0.0,0.4758666666666666,0.0,2.408103293375325,11.0
2022-01-05 14:15:00,0.0,0.79,0.0,2.157481134125473,11.0
2022-01-05 14:30:00,0.0,1.1038666666666666,0.0,1.8738102203286653,0.0
2022-01-05 14:45:00,0.0,1.3434,0.0,1.5577318758714287,0.0
2022-01-05 15:00:00,0.0,0.5610666666666667,0.0,1.212021479799041,0.0
2022-01-05 15:15:00,0.0,0.7711333333333333,0.0,0.8454122455633748,0.0
2022-01-05 15:30:00,0.0,0.6965333333333333,0.21439989,0.4821334417975697,0.0
2022-01-05 15:45:00,0.0,0.698,0.51804462,0.1799553764208526,0.0
2022-01-05 16:00:00,0.0,0.7300666666666668,0.70559137,0.0244752997109725,0.0
2022-01-05 16:15:00,0.0,1.0872666666666666,0.0,0.0,11.0
2022-01-05 16:30:00,0.0,0.6140666666666668,0.61406667,0.0,0.0
2022-01-05 16:45:00,0.0,0.836,0.836,0.0,0.0
2022-01-05 17:00:00,0.0,1.1558666666666666,1.1558667,0.0,0.0
2022-01-05 17:15:00,0.0,0.7601333333333333,0.76013333,0.0,0.0
2022-01-05 17:30:00,0.0,1.2510666666666663,1.2510667,0.0,0.0
2022-01-05 17:45:00,0.0,0.9371333333333334,0.93713333,0.0,0.0
2022-01-05 18:00:00,0.0,0.8169333333333333,0.81693333,0.0,0.0
2022-01-05 18:15:00,0.0,0.7281333333333333,0.72813333,0.0,0.0
2022-01-05 18:30:00,0.0,0.6874666666666667,0.68746667,0.0,0.0
2022-01-05 18:45:00,0.0,0.809,0.809,0.0,0.0
2022-01-05 19:00:00,0.0,2.2024666666666666,2.2024667,0.0,0.0
2022-01-05 19:15:00,0.0,1.3782,1.3782,0.0,0.0
2022-01-05 19:30:00,0.0,0.7602000000000001,0.7602,0.0,0.0
2022-01-05 19:45:00,0.0,0.6838666666666666,0.68386667,0.0,0.0
2022-01-05 20:00:00,0.0,0.9335333333333332,0.93353333,0.0,0.0
2022-01-05 20:15:00,0.0,1.3377333333333334,1.3377333,0.0,0.0
2022-01-05 20:30:00,0.0,2.130533333333333,2.1305333,0.0,0.0
2022-01-05 20:45:00,0.0,1.4406,1.4406,0.0,0.0
2022-01-05 21:00:00,0.0,0.4218666666666666,0.42186667,0.0,0.0
2022-01-05 21:15:00,0.0,0.4337333333333333,0.43373333,0.0,0.0
2022-01-05 21:30:00,0.0,0.7670666666666667,0.76706667,0.0,0.0
2022-01-05 21:45:00,0.0,1.6292666666666666,1.6292667,0.0,0.0
2022-01-05 22:00:00,0.0,1.049,1.049,0.0,0.0
2022-01-05 22:15:00,0.0,0.2960666666666666,0.0,0.0,11.0
2022-01-05 22:30:00,0.0,0.3742,0.3742,0.0,0.0
2022-01-05 22:45:00,0.0,0.3435333333333333,0.34353333,0.0,0.0
2022-01-05 23:00:00,0.0,0.1449333333333333,0.14493333,0.0,0.0
2022-01-05 23:15:00,0.0,0.3846,0.3846,0.0,0.0
2022-01-05 23:30:00,0.0,0.4792,0.4792,0.0,0.0
2022-01-05 23:45:00,0.0,0.4168666666666666,0.41686667,0.0,0.0
2022-01-06 00:00:00,0.0,0.4370666666666666,0.0,0.0,11.0
2022-01-06 00:15:00,0.0,0.3286,0.3286,0.0,0.0
2022-01-06 00:30:00,0.0,0.2812666666666666,0.28126667,0.0,0.0
2022-01-06 00:45:00,0.0,0.3656,0.3656,0.0,0.0
2022-01-06 01:00:00,0.0,0.3604666666666666,0.36046667,0.0,0.0
2022-01-06 01:15:00,0.0,0.2766,0.2766,0.0,0.0
2022-01-06 01:30:00,0.0,0.2994666666666666,0.29946667,0.0,0.0
2022-01-06 01:45:00,0.0,0.4071333333333333,0.40713333,0.0,0.0
2022-01-06 02:00:00,0.0,0.3026666666666667,0.30266667,0.0,0.0
2022-01-06 02:15:00,0.0,0.2488,0.2488,0.0,0.0
2022-01-06 02:30:00,0.0,0.3618,0.0,0.0,11.0
2022-01-06 02:45:00,0.0,0.3284666666666666,0.32846667,0.0,0.0
2022-01-06 03:00:00,0.0,0.2492666666666667,0.24926667,0.0,0.0
2022-01-06 03:15:00,0.0,0.2580666666666666,0.25806667,0.0,0.0
2022-01-06 03:30:00,0.0,0.2999333333333333,0.29993333,0.0,0.0
2022-01-06 03:45:00,0.0,0.2678666666666667,0.26786667,0.0,11.0
2022-01-06 04:00:00,0.0,0.2445999999999999,0.2446,0.0,0.0
2022-01-06 04:15:00,0.0,0.3681999999999999,0.3682,0.0,0.0
2022-01-06 04:30:00,0.0,0.3809333333333333,0.38093333,0.0,0.0
2022-01-06 04:45:00,0.0,0.2742,0.2742,0.0,11.0
2022-01-06 05:00:00,0.0,0.2689333333333333,0.26893333,0.0,0.0
2022-01-06 05:15:00,0.0,0.2846,0.2846,0.0,0.0
2022-01-06 05:30:00,0.0,0.2484666666666666,0.24846667,0.0,0.0
2022-01-06 05:45:00,0.0,0.2398666666666666,0.23986667,0.0,0.0
2022-01-06 06:00:00,0.0,0.3452666666666666,0.34526667,0.0,0.0
2022-01-06 06:15:00,0.0,0.2836,0.2836,0.0,0.0
2022-01-06 06:30:00,0.0,0.5946666666666667,0.59466667,0.0,11.0
2022-01-06 06:45:00,0.0,1.3556666666666668,3.3187932,0.0,0.0
2022-01-06 07:00:00,0.0,0.6138666666666667,0.0,0.0,11.0
2022-01-06 07:15:00,0.0,0.5414666666666667,0.54146667,0.0,0.0
2022-01-06 07:30:00,0.0,0.4804666666666666,0.48046667,0.0,0.0
2022-01-06 07:45:00,0.0,0.4439333333333333,0.44393333,0.0,11.0
2022-01-06 08:00:00,0.0,0.2546,0.2546,0.0,0.0
2022-01-06 08:15:00,0.0,0.1835333333333333,0.18353333,0.0,0.0
2022-01-06 08:30:00,0.0,0.234,0.16068249,0.0733175129642008,0.0
2022-01-06 08:45:00,0.0,0.2105999999999999,0.0,0.3049253754468719,0.0
2022-01-06 09:00:00,0.0,0.1782,0.6601995,0.6458973478089879,0.0
2022-01-06 09:15:00,0.0,0.2686,0.0,1.0163348871244882,11.0
2022-01-06 09:30:00,0.0,1.0943333333333332,0.0,1.3761845474606116,0.0
2022-01-06 09:45:00,0.0,0.4333333333333333,0.0,1.710037841878023,0.0
2022-01-06 10:00:00,0.0,0.3832,0.0,2.012624681226599,0.0
2022-01-06 10:15:00,0.0,0.4169333333333333,0.0,2.2824285073603034,0.0
2022-01-06 10:30:00,0.0,0.3410666666666667,0.6196448,2.519228290105386,0.0
2022-01-06 10:45:00,0.0,0.2694666666666666,8.5462792,2.723187487691513,0.0
2022-01-06 11:00:00,0.0,0.3243999999999999,8.4298689,2.894531119601226,0.0
2022-01-06 11:15:00,0.0,0.381,8.3475552,3.033444825880056,0.0
2022-01-06 11:30:00,0.0,0.3528,0.0,3.1400558465826123,0.0
2022-01-06 11:45:00,0.0,0.3398666666666666,0.0,3.2144415278224265,0.0
2022-01-06 12:00:00,0.0,1.4798,0.0,3.25664402261772,0.0
2022-01-06 12:15:00,0.0,2.5684666666666667,0.0,3.266683112653229,0.0
2022-01-06 12:30:00,0.0,2.8505333333333334,0.0,3.244564126030287,0.0
2022-01-06 12:45:00,0.0,0.7596,0.0,3.1902799173558503,0.0
2022-01-06 13:00:00,0.0,0.4651333333333333,0.0,3.103806787965377,0.0
2022-01-06 13:15:00,0.0,0.4401333333333333,0.0,2.9850947185022307,0.0
2022-01-06 13:30:00,0.0,0.4705333333333333,0.0,2.8340535104788467,0.0
2022-01-06 13:45:00,0.0,0.4992,0.0,2.65053925632644,0.0
2022-01-06 14:00:00,0.0,0.5152666666666667,0.0,2.4343527353285803,0.0
2022-01-06 14:15:00,0.0,0.5216000000000001,0.0,2.1852799719651994,0.0
2022-01-06 14:30:00,0.0,0.4766,0.0,1.903252090452763,0.0
2022-01-06 14:45:00,0.0,0.3514666666666666,0.0,1.588823897162173,0.0
2022-01-06 15:00:00,0.0,0.1634,0.0,1.2444940931684954,0.0
2022-01-06 15:15:00,0.0,0.2084,0.0,0.8782245499933432,11.0
2022-01-06 15:30:00,0.0,0.1815999999999999,0.0,0.5123170268232141,11.0
2022-01-06 15:45:00,0.0,0.2609333333333333,0.0,0.2010410218210875,11.0
2022-01-06 16:00:00,0.0,0.3788666666666667,0.0,0.0308589535530609,0.0
2022-01-06 16:15:00,0.0,0.3232666666666666,0.0,0.0,11.0
2022-01-06 16:30:00,0.0,0.2504666666666666,0.0,0.0,11.0
2022-01-06 16:45:00,0.0,0.2763333333333333,0.0,0.0,11.0
2022-01-06 17:00:00,0.0,0.441,0.0,0.0,11.0
2022-01-06 17:15:00,0.0,0.3861333333333333,0.0,0.0,11.0
2022-01-06 17:30:00,0.0,0.3742666666666666,0.37426667,0.0,0.0
2022-01-06 17:45:00,0.0,0.525,0.0,0.0,11.0
2022-01-06 18:00:00,0.0,1.8792,0.0,0.0,11.0
2022-01-06 18:15:00,0.0,2.0649333333333333,2.0649333,0.0,0.0
2022-01-06 18:30:00,0.0,1.1567333333333334,1.1567333,0.0,0.0
2022-01-06 18:45:00,0.0,0.982,0.982,0.0,0.0
2022-01-06 19:00:00,0.0,0.8240666666666667,0.82406667,0.0,0.0
2022-01-06 19:15:00,0.0,0.793,0.793,0.0,0.0
2022-01-06 19:30:00,0.0,0.938,0.938,0.0,0.0
2022-01-06 19:45:00,0.0,1.4024,1.4024,0.0,0.0
2022-01-06 20:00:00,0.0,1.1065333333333334,1.1065333,0.0,0.0
2022-01-06 20:15:00,0.0,1.3033333333333332,1.3033333,0.0,0.0
2022-01-06 20:30:00,0.0,2.629,2.629,0.0,0.0
2022-01-06 20:45:00,0.0,2.4454,2.4454,0.0,0.0
2022-01-06 21:00:00,0.0,2.1420666666666666,2.1420667,0.0,0.0
2022-01-06 21:15:00,0.0,1.9753333333333327,1.9753333,0.0,0.0
2022-01-06 21:30:00,0.0,0.8464666666666667,0.84646667,0.0,0.0
2022-01-06 21:45:00,0.0,0.4552,0.4552,0.0,0.0
2022-01-06 22:00:00,0.0,0.4923333333333333,0.0,0.0,11.0
2022-01-06 22:15:00,0.0,0.4420666666666666,0.44206667,0.0,0.0
2022-01-06 22:30:00,0.0,1.7343333333333333,1.7343333,0.0,0.0
2022-01-06 22:45:00,0.0,1.5934,1.5934,0.0,0.0
2022-01-06 23:00:00,0.0,0.6861333333333334,0.68613333,0.0,0.0
2022-01-06 23:15:00,0.0,0.5893333333333334,0.58933333,0.0,0.0
2022-01-06 23:30:00,0.0,0.7672,0.91090098,0.0,0.0
2022-01-06 23:45:00,0.0,0.8306,0.8306,0.0,11.0
2022-01-07 00:00:00,0.0,0.7574666666666667,0.75746667,0.0,0.0
2022-01-07 00:15:00,0.0,0.6504,0.6504,0.0,0.0
2022-01-07 00:30:00,0.0,0.6744,0.6744,0.0,0.0
2022-01-07 00:45:00,0.0,0.6469333333333332,0.64693333,0.0,0.0
2022-01-07 01:00:00,0.0,0.6260666666666668,0.62606667,0.0,0.0
2022-01-07 01:15:00,0.0,0.6330666666666667,0.63306667,0.0,0.0
2022-01-07 01:30:00,0.0,0.6709333333333333,0.67093333,0.0,0.0
2022-01-07 01:45:00,0.0,0.5617333333333333,0.56173333,0.0,0.0
2022-01-07 02:00:00,0.0,0.5303333333333333,0.53033333,0.0,0.0
2022-01-07 02:15:00,0.0,0.7315333333333333,0.73153333,0.0,0.0
2022-01-07 02:30:00,0.0,0.8060666666666667,0.80606667,0.0,0.0
2022-01-07 02:45:00,0.0,0.7400666666666668,0.74006667,0.0,0.0
2022-01-07 03:00:00,0.0,0.7427999999999999,0.7428,0.0,0.0
2022-01-07 03:15:00,0.0,0.7434666666666667,0.74346667,0.0,0.0
2022-01-07 03:30:00,0.0,0.6458666666666667,0.64586667,0.0,0.0
2022-01-07 03:45:00,0.0,0.6851333333333334,1.9073556,0.0,0.0
2022-01-07 04:00:00,0.0,1.2161333333333335,1.2161333,0.0,11.0
2022-01-07 04:15:00,0.0,0.4323999999999999,0.4324,0.0,0.0
2022-01-07 04:30:00,0.0,0.3801333333333333,0.38013333,0.0,0.0
2022-01-07 04:45:00,0.0,0.3392666666666666,0.33926667,0.0,0.0
2022-01-07 05:00:00,0.0,0.2306666666666666,0.23066667,0.0,0.0
2022-01-07 05:15:00,0.0,0.264,1.4862222,0.0,0.0
2022-01-07 05:30:00,0.0,0.2905333333333333,0.29053333,0.0,11.0
2022-01-07 05:45:00,0.0,0.2137333333333333,0.21373333,0.0,0.0
2022-01-07 06:00:00,0.0,0.2278,0.2278,0.0,0.0
2022-01-07 06:15:00,0.0,0.2814666666666666,0.28146667,0.0,0.0
2022-01-07 06:30:00,0.0,0.3615333333333334,0.36153333,0.0,0.0
2022-01-07 06:45:00,0.0,0.7454,0.7454,0.0,0.0
2022-01-07 07:00:00,0.0,0.4304666666666666,0.43046667,0.0,0.0
2022-01-07 07:15:00,0.0,0.5236000000000001,1.7458222,0.0,0.0
2022-01-07 07:30:00,0.0,0.3256,0.3256,0.0,11.0
2022-01-07 07:45:00,0.0,0.1785999999999999,0.1786,0.0,0.0
2022-01-07 08:00:00,0.0,0.2099333333333333,0.20993333,0.0,0.0
2022-01-07 08:15:00,0.0,0.2209333333333333,6.4650445,0.0,0.0
2022-01-07 08:30:00,0.0,0.2436666666666666,0.0,0.0774869531730397,11.0
2022-01-07 08:45:00,0.0,0.2807333333333333,0.0,0.3139130246492112,0.0
2022-01-07 09:00:00,0.0,0.2634666666666666,0.0,0.6573529616368954,11.0
2022-01-07 09:15:00,0.0,0.2448666666666666,0.0,1.0286831628434523,11.0
2022-01-07 09:30:00,0.0,0.176,0.0,1.3888356312213828,11.0
2022-01-07 09:45:00,0.0,0.2307333333333333,0.0,1.722861847176444,11.0
2022-01-07 10:00:00,0.0,0.1877333333333333,5.6645767,2.025664467397692,0.0
2022-01-07 10:15:00,0.0,0.1707333333333333,0.0,2.2957812766886447,11.0
2022-01-07 10:30:00,0.0,0.2022666666666666,0.0,2.5330005748240705,0.0
2022-01-07 10:45:00,0.0,0.212,0.0,2.737479322113892,0.0
2022-01-07 11:00:00,0.0,0.2282666666666666,0.0,2.909431589575846,11.0
2022-01-07 11:15:00,0.0,0.2104666666666666,0.0,3.049031983832612,11.0
2022-01-07 11:30:00,0.0,0.3157333333333333,0.0,3.1563982380042668,0.0
2022-01-07 11:45:00,0.0,1.0960666666666663,0.0,3.2316002680131155,11.0
2022-01-07 12:00:00,0.0,0.3148666666666667,0.0,3.274675046622429,11.0
2022-01-07 12:15:00,0.0,0.3251333333333333,0.0,3.285639503021584,0.0
2022-01-07 12:30:00,0.0,0.2768,0.0,3.264498538871689,11.0
2022-01-07 12:45:00,0.0,0.3242666666666666,0.0,3.211247168800198,11.0
2022-01-07 13:00:00,0.0,0.3138,0.0,3.1258666623907705,11.0
2022-01-07 13:15:00,0.0,0.6297333333333334,0.0,3.0083150076272127,11.0
2022-01-07 13:30:00,0.0,2.5485333333333333,0.0,2.858513134154109,11.0
2022-01-07 13:45:00,0.0,1.5238666666666665,0.0,2.6763309115511764,0.0
2022-01-07 14:00:00,0.0,1.177,0.0,2.461583509515774,0.0
2022-01-07 14:15:00,0.0,0.5774,0.0,2.214065825162055,0.0
2022-01-07 14:30:00,0.0,0.6796666666666666,0.0,1.933695681956316,11.0
2022-01-07 14:45:00,0.0,0.6611333333333334,0.0,1.620948581785522,11.0
2022-01-07 15:00:00,0.0,0.4410666666666666,0.0,1.278063558543802,0.0
2022-01-07 15:15:00,0.0,0.7093333333333334,0.0,0.9122708994753768,11.0
2022-01-07 15:30:00,0.0,0.6471333333333333,0.0,0.5440174999693318,0.0
2022-01-07 15:45:00,0.0,0.5504,0.0,0.2240211117643635,11.0
2022-01-07 16:00:00,0.0,0.5203333333333334,0.0,0.0386258325937269,11.0
2022-01-07 16:15:00,0.0,0.6702,0.0,0.0,11.0
2022-01-07 16:30:00,0.0,1.3332666666666666,1.3332667,0.0,0.0
2022-01-07 16:45:00,0.0,2.2126666666666663,0.0,0.0,11.0
2022-01-07 17:00:00,0.0,3.0424,3.0424,0.0,0.0
2022-01-07 17:15:00,0.0,1.5176666666666667,1.5176667,0.0,0.0
2022-01-07 17:30:00,0.0,4.413733333333334,0.0,0.0,11.0
2022-01-07 17:45:00,0.0,1.9728,1.9728,0.0,0.0
2022-01-07 18:00:00,0.0,1.2769333333333337,1.2769333,0.0,0.0
2022-01-07 18:15:00,0.0,1.1086666666666667,1.1086667,0.0,0.0
2022-01-07 18:30:00,0.0,1.3294666666666668,1.3294667,0.0,0.0
2022-01-07 18:45:00,0.0,0.5816666666666667,0.58166667,0.0,0.0
2022-01-07 19:00:00,0.0,0.5492,0.5492,0.0,0.0
2022-01-07 19:15:00,0.0,0.5658,0.5658,0.0,0.0
2022-01-07 19:30:00,0.0,0.543,0.543,0.0,0.0
2022-01-07 19:45:00,0.0,0.5577333333333333,0.55773333,0.0,0.0
2022-01-07 20:00:00,0.0,0.5732666666666667,0.57326667,0.0,0.0
2022-01-07 20:15:00,0.0,0.5098666666666667,0.50986667,0.0,0.0
2022-01-07 20:30:00,0.0,0.5300666666666667,0.53006667,0.0,0.0
2022-01-07 20:45:00,0.0,0.5101333333333333,0.51013333,0.0,0.0
2022-01-07 21:00:00,0.0,0.423,0.423,0.0,0.0
2022-01-07 21:15:00,0.0,0.4632,0.0,0.0,11.0
2022-01-07 21:30:00,0.0,0.5536,0.5536,0.0,0.0
2022-01-07 21:45:00,0.0,0.5313333333333333,0.53133333,0.0,0.0
2022-01-07 22:00:00,0.0,0.5058,0.5058,0.0,0.0
2022-01-07 22:15:00,0.0,0.71,0.0,0.0,11.0
2022-01-07 22:30:00,0.0,0.6,0.6,0.0,0.0
2022-01-07 22:45:00,0.0,0.4062666666666666,0.40626667,0.0,0.0
2022-01-07 23:00:00,0.0,0.5412666666666667,0.54126667,0.0,0.0
2022-01-07 23:15:00,0.0,0.6762,0.6762,0.0,0.0
2022-01-07 23:30:00,0.0,0.5551333333333334,0.0,0.0,11.0
2022-01-07 23:45:00,0.0,0.5395333333333333,0.53953333,0.0,0.0
2022-01-08 00:00:00,0.0,0.9413333333333334,0.94133333,0.0,0.0
2022-01-08 00:15:00,0.0,2.389933333333333,2.3899333,0.0,0.0
2022-01-08 00:30:00,0.0,2.648333333333333,2.6483333,0.0,0.0
2022-01-08 00:45:00,0.0,2.069933333333333,2.0699333,0.0,0.0
2022-01-08 01:00:00,0.0,2.0418666666666665,0.0,0.0,11.0
2022-01-08 01:15:00,0.0,0.6717333333333333,0.0,0.0,11.0
2022-01-08 01:30:00,0.0,0.3902,0.0,0.0,11.0
2022-01-08 01:45:00,0.0,0.5097333333333334,0.50973333,0.0,0.0
2022-01-08 02:00:00,0.0,0.4698,0.4698,0.0,0.0
2022-01-08 02:15:00,0.0,0.3836,0.3836,0.0,0.0
2022-01-08 02:30:00,0.0,0.3974,0.3974,0.0,0.0
2022-01-08 02:45:00,0.0,0.4443333333333333,0.44433333,0.0,0.0
2022-01-08 03:00:00,0.0,0.392,0.392,0.0,0.0
2022-01-08 03:15:00,0.0,0.3689333333333333,0.36893333,0.0,0.0
2022-01-08 03:30:00,0.0,0.4476666666666667,0.44766667,0.0,0.0
2022-01-08 03:45:00,0.0,0.4742666666666666,0.47426667,0.0,0.0
2022-01-08 04:00:00,0.0,0.4019333333333333,0.40193333,0.0,0.0
2022-01-08 04:15:00,0.0,0.5076666666666667,0.50766667,0.0,0.0
2022-01-08 04:30:00,0.0,0.4878,0.4878,0.0,0.0
2022-01-08 04:45:00,0.0,0.3865333333333333,0.38653333,0.0,0.0
2022-01-08 05:00:00,0.0,0.3856666666666667,0.38566667,0.0,0.0
2022-01-08 05:15:00,0.0,0.4332,0.4332,0.0,0.0
2022-01-08 05:30:00,0.0,0.4691333333333333,0.46913333,0.0,0.0
2022-01-08 05:45:00,0.0,0.4066666666666667,0.40666667,0.0,0.0
2022-01-08 06:00:00,0.0,0.4024666666666666,0.40246667,0.0,0.0
2022-01-08 06:15:00,0.0,0.4258,0.4258,0.0,0.0
2022-01-08 06:30:00,0.0,0.3977333333333333,0.0,0.0,11.0
2022-01-08 06:45:00,0.0,0.7091333333333333,0.0,0.0,11.0
2022-01-08 07:00:00,0.0,0.7924666666666667,0.79246667,0.0,0.0
2022-01-08 07:15:00,0.0,0.6773333333333333,0.67733333,0.0,0.0
2022-01-08 07:30:00,0.0,0.4718,0.4718,0.0,0.0
2022-01-08 07:45:00,0.0,0.4953999999999999,0.4954,0.0,11.0
2022-01-08 08:00:00,0.0,0.4449333333333333,0.44493333,0.0,0.0
2022-01-08 08:15:00,0.0,0.4266666666666667,0.42666667,0.0,0.0
2022-01-08 08:30:00,0.0,0.4480666666666666,5.6783147,0.082412127447761,0.0
2022-01-08 08:45:00,0.0,0.4724,0.14818652,0.324213475327265,0.0
2022-01-08 09:00:00,0.25003892,0.4191999999999999,0.0,0.6703130103566425,0.0
2022-01-08 09:15:00,0.62114185,0.4203333333333333,0.0,1.0425492736168045,0.0
2022-01-08 09:30:00,0.93301598,0.4688666666666666,0.0,1.4029567305751425,0.0
2022-01-08 09:45:00,0.69073873,0.3289333333333333,0.0,1.7370928286212253,0.0
